unnamed:_0,job_title,salary_estimate,job_description,rating,company_name,location,headquarters,size,founded,type_of_ownership,industry,sector,revenue,competitors,min_salary,max_salary,company_name_clean,avg_salary,min_salary_norm,max_salary_norm,avg_salary_norm,type_of_ownership_encoded,industry_encoded,sector_encoded,salary_range,city,state,company_size_encoded,revenue_million,company_age,job_title_simplified
490,associate environmental scientist - wildlife biologist,$38K-$64K (Glassdoor est.),Job Description,4.7,"qk
4.7","clovis, ca","visalia, ca",51 to 200 employees,1972,company - private,architectural & engineering services,business services,$10 to $25 million (usd),-1,,,qk,,0.0,0.0,0.0,2,4,6,,clovis,ca,2.0,17.5,54,scientist
491,"associate, data science, internal audit",$43K-$82K (Glassdoor est.),Job Description,3.1,"santander
3.1","boston, ma","madrid, spain",10000+ employees,1856,company - private,banks & credit unions,finance,$10+ billion (usd),-1,,,santander,,0.0,0.0,0.0,2,6,10,,boston,ma,7.0,10000.0,170,other
492,sr data engineer (sr bi developer),$90K-$110K(Employer est.),Job Description,3.4,"tivity health
3.4","chandler, az","franklin, tn",501 to 1000 employees,1981,company - public,health care services & hospitals,health care,unknown / non-applicable,-1,,,tivity health,,0.0,0.0,0.0,3,28,12,,chandler,az,4.0,0.0,45,engineer
493,data engineer,$61K-$109K (Glassdoor est.),Job Description,4.4,"brmi
4.4","chantilly, va","washington, dc",51 to 200 employees,2004,company - private,it services,information technology,unknown / non-applicable,-1,,,brmi,,0.0,0.0,0.0,2,35,13,,chantilly,va,2.0,0.0,22,engineer
494,senior lidar data scientist,$93K-$151K (Glassdoor est.),Job Description,3.9,"luminar technologies
3.9","orlando, fl","orlando, fl",201 to 500 employees,2012,company - private,computer hardware & software,information technology,unknown / non-applicable,-1,,,luminar technologies,,0.0,0.0,0.0,2,11,13,,orlando,fl,3.0,0.0,14,scientist
495,salesforce analytics consultant,$52K-$81K (Glassdoor est.),Job Description,3.9,"emtec, inc.
3.9","chicago, il","jacksonville, fl",501 to 1000 employees,1995,company - private,enterprise software & network solutions,information technology,$100 to $500 million (usd),-1,,,"emtec, inc.",,0.0,0.0,0.0,2,19,13,,chicago,il,4.0,300.0,31,other
496,"technology-minded, data professional opportunities",$40K-$101K (Glassdoor est.),Job Description,4.7,"veterans united home loans
4.7","columbia, mo","columbia, mo",1001 to 5000 employees,2002,company - private,lending,finance,unknown / non-applicable,-1,,,veterans united home loans,,0.0,0.0,0.0,2,37,10,,columbia,mo,5.0,0.0,24,other
497,senior data engineer,$97K-$180K (Glassdoor est.),Job Description,4.7,"praetorian
4.7","austin, tx","austin, tx",51 to 200 employees,2010,company - private,security services,business services,$10 to $25 million (usd),-1,,,praetorian,,0.0,0.0,0.0,2,48,6,,austin,tx,2.0,17.5,16,engineer
498,managing data scientist/ml engineer,$81K-$134K (Glassdoor est.),Job Description,3.4,"pa consulting
3.4","boston, ma","london, united kingdom",1001 to 5000 employees,1943,company - private,consulting,business services,$100 to $500 million (usd),"McKinsey & Company, Accenture, Deloitte",,,pa consulting,,0.0,0.0,0.0,2,13,6,,boston,ma,5.0,300.0,83,scientist
499,"scientist, pharmacometrics",$84K-$157K (Glassdoor est.),Job Description,3.8,"agios pharmaceuticals
3.8","cambridge, ma","cambridge, ma",501 to 1000 employees,2008,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$50 to $100 million (usd),-1,,,agios pharmaceuticals,,0.0,0.0,0.0,3,8,5,,cambridge,ma,4.0,75.0,18,scientist
500,staff scientist- upstream pd,$49K-$113K (Glassdoor est.),Job Description,2.7,"advanced bioscience laboratories
2.7","rockville, md","rockville, md",201 to 500 employees,1961,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,$25 to $50 million (usd),-1,,,advanced bioscience laboratories,,0.0,0.0,0.0,2,8,5,,rockville,md,3.0,37.5,65,scientist
501,scientist manufacturing pharma - kentucky bioprocessing,$68K-$139K (Glassdoor est.),Job Description,3.1,"reynolds american
3.1","owensboro, ky","winston-salem, nc",5001 to 10000 employees,1875,company - private,consumer products manufacturing,manufacturing,$10+ billion (usd),-1,,,reynolds american,,0.0,0.0,0.0,2,15,15,,owensboro,ky,6.0,10000.0,151,scientist
503,big data engineer,-1,Job Description,4.0,"meridian technologies, inc
4.0","seattle, wa","farmington hills, mi",Unknown,-1,unknown,-1,-1,unknown / non-applicable,-1,,,"meridian technologies, inc",,0.0,0.0,0.0,12,0,0,,seattle,wa,0.0,0.0,2027,engineer
504,"senior clinical lab scientist, clinical lab svcs - ft/nights (8hr)",-1,Job Description,3.4,"orange coast memorial medical center
3.4","fountain valley, ca","fountain valley, ca",10000+ employees,2005,nonprofit organization,health care services & hospitals,health care,$2 to $5 billion (usd),"St. Joseph Health System, Cedars-Sinai Medical Center, Children's Hospital Los Angeles",,,orange coast memorial medical center,,0.0,0.0,0.0,7,28,12,,fountain valley,ca,7.0,3500.0,21,scientist
505,lead big data engineer,$121K-$203K (Glassdoor est.),Job Description,4.0,"glassdoor
4.0","san francisco, ca","mill valley, ca",1001 to 5000 employees,2007,company - private,internet,information technology,unknown / non-applicable,"Indeed, LinkedIn",,,glassdoor,,0.0,0.0,0.0,2,33,13,,san francisco,ca,5.0,0.0,19,engineer
506,product engineer â?spatial data science and statistical analysis,$52K-$85K (Glassdoor est.),Job Description,3.5,"esri
3.5","redlands, ca","redlands, ca",1001 to 5000 employees,1969,company - private,computer hardware & software,information technology,$1 to $2 billion (usd),Pitney Bowes,,,esri,,0.0,0.0,0.0,2,11,13,,redlands,ca,5.0,1500.0,57,engineer
507,sr software engineer (data scientist),$81K-$140K (Glassdoor est.),Job Description,3.4,"assurant
3.4","westlake, oh","new york, ny",10000+ employees,1978,company - public,insurance carriers,insurance,$5 to $10 billion (usd),"Asurion, SquareTrade, National General Insurance",,,assurant,,0.0,0.0,0.0,3,32,14,,westlake,oh,7.0,7500.0,48,scientist
510,sr. data engineer (etl developer),$83K-$148K (Glassdoor est.),Job Description,3.7,"f&g
3.7","des moines, ia","des moines, ia",201 to 500 employees,-1,subsidiary or business segment,insurance carriers,insurance,$100 to $500 million (usd),-1,,,f&g,,0.0,0.0,0.0,11,32,14,,des moines,ia,3.0,300.0,2027,engineer
511,sr. microsoft data engineer,-1,Job Description,4.7,"collinwood technology partners, llc
4.7","chicago, il","schaumburg, il",51 to 200 employees,2014,company - private,it services,information technology,$1 to $5 million (usd),"SPR, MATRIX Resources, NueVista",,,"collinwood technology partners, llc",,0.0,0.0,0.0,2,35,13,,chicago,il,2.0,3.0,12,engineer
512,senior data scientist artificial intelligence,$60K-$101K (Glassdoor est.),Job Description,3.8,"pnnl
3.8","richland, wa","richland, wa",1001 to 5000 employees,1965,government,energy,"oil, gas, energy & utilities",$500 million to $1 billion (usd),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",,,pnnl,,0.0,0.0,0.0,5,18,19,,richland,wa,5.0,750.0,61,scientist
513,"scientist, upstream process development (bioreactors)",-1,Job Description,4.4,"homology medicines, inc.
4.4","bedford, ma","bedford, ma",51 to 200 employees,-1,company - public,-1,-1,unknown / non-applicable,-1,,,"homology medicines, inc.",,0.0,0.0,0.0,3,0,0,,bedford,ma,2.0,0.0,2027,scientist
514,diversity and inclusion data analyst,-1,Job Description,3.7,"fhlbank pittsburgh
3.7","pittsburgh, pa","pittsburgh, pa",201 to 500 employees,1932,company - private,banks & credit unions,finance,$1 to $2 billion (usd),-1,,,fhlbank pittsburgh,,0.0,0.0,0.0,2,6,10,,pittsburgh,pa,3.0,1500.0,94,analyst
515,"lab head, principle scientist, dupixent/type 2 inflammation & fibrosis - cambridge, ma",-1,Job Description,3.7,"sanofi
3.7","cambridge, ma","paris, france",10000+ employees,1973,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$10+ billion (usd),"Pfizer, GlaxoSmithKline",,,sanofi,,0.0,0.0,0.0,3,8,5,,cambridge,ma,7.0,10000.0,53,scientist
516,analytics - business assurance data analyst,$31K-$55K (Glassdoor est.),Job Description,4.6,"greatamerica financial services
4.6","cedar rapids, ia","cedar rapids, ia",501 to 1000 employees,1992,company - private,lending,finance,$100 to $500 million (usd),-1,,,greatamerica financial services,,0.0,0.0,0.0,2,37,10,,cedar rapids,ia,4.0,300.0,34,analyst
517,"associate director/director, safety scientist",$102K-$178K (Glassdoor est.),Job Description,4.4,"acceleron pharma
4.4","cambridge, ma","cambridge, ma",201 to 500 employees,2003,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,-1,,,acceleron pharma,,0.0,0.0,0.0,3,8,5,,cambridge,ma,3.0,0.0,23,scientist
518,"senior scientist, cell pharmacology/assay development",Employer Provided Salary:$110K-$130K,Job Description,,kronos bio,"cambridge, ma","san mateo, ca",Unknown,-1,company - private,-1,-1,unknown / non-applicable,-1,0.11,0.13,kronos bio,0.12,0.55,0.52,0.5333333333333333,2,0,0,0.020000000000000004,cambridge,ma,0.0,0.0,2027,scientist
519,data analyst senior,$48K-$85K (Glassdoor est.),Job Description,3.0,"amerihealth caritas
3.0","philadelphia, pa","philadelphia, pa",5001 to 10000 employees,1983,company - private,insurance carriers,insurance,$5 to $10 billion (usd),"UnitedHealth Group, Molina Healthcare, Centene",,,amerihealth caritas,,0.0,0.0,0.0,2,32,14,,philadelphia,pa,6.0,7500.0,43,analyst
520,lead data engineer (python),$66K-$123K (Glassdoor est.),Job Description,4.7,"strategic employment partners
4.7","san francisco, ca","los angeles, ca",51 to 200 employees,2006,company - private,staffing & outsourcing,business services,$1 to $5 million (usd),-1,,,strategic employment partners,,0.0,0.0,0.0,2,51,6,,san francisco,ca,2.0,3.0,20,engineer
521,senior data scientist 4 artificial intelligence,$92K-$146K (Glassdoor est.),Job Description,3.8,"pnnl
3.8","seattle, wa","richland, wa",1001 to 5000 employees,1965,government,energy,"oil, gas, energy & utilities",$500 million to $1 billion (usd),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",,,pnnl,,0.0,0.0,0.0,5,18,19,,seattle,wa,5.0,750.0,61,scientist
522,medical lab scientist - mlt,$21-$29 Per Hour(Glassdoor est.),Job Description,3.2,"catholic health initiatives
3.2","omaha, ne","englewood, co",10000+ employees,1996,nonprofit organization,health care services & hospitals,health care,$10+ billion (usd),"Dignity Health, Trinity Health",,,catholic health initiatives,,0.0,0.0,0.0,7,28,12,,omaha,ne,7.0,10000.0,30,scientist
523,"senior operations data analyst, call center operations",$10-$17 Per Hour(Glassdoor est.),Job Description,2.7,"fleetcor
2.7","nashville, tn","peachtree corners, ga",5001 to 10000 employees,2000,company - public,financial transaction processing,finance,$2 to $5 billion (usd),-1,,,fleetcor,,0.0,0.0,0.0,3,23,10,,nashville,tn,6.0,3500.0,26,analyst
524,"director ii, data science - grs predictive analytics",$150K-$239K (Glassdoor est.),Job Description,3.3,"liberty mutual insurance
3.3","chicago, il","boston, ma",10000+ employees,1912,company - private,insurance carriers,insurance,$10+ billion (usd),"Travelers, Allstate, State Farm",,,liberty mutual insurance,,0.0,0.0,0.0,2,32,14,,chicago,il,7.0,10000.0,114,other
525,research computer scientist - research engineer - sr. computer scientist - software development,$52K-$91K (Glassdoor est.),Job Description,3.9,"southwest research institute
3.9","san antonio, tx","san antonio, tx",1001 to 5000 employees,1947,nonprofit organization,research & development,business services,$500 million to $1 billion (usd),"Los Alamos National Laboratory, Battelle, SRI International",,,southwest research institute,,0.0,0.0,0.0,7,47,6,,san antonio,tx,5.0,750.0,79,scientist
526,geospatial software developer and data scientist,$82K-$129K(Employer est.),Job Description,3.7,"applied research laboratories
3.7","austin, tx","austin, tx",501 to 1000 employees,-1,college / university,colleges & universities,education,unknown / non-applicable,-1,,,applied research laboratories,,0.0,0.0,0.0,1,10,9,,austin,tx,4.0,0.0,2027,scientist
527,chief scientist - emerging technology center,-1,Job Description,2.6,"software engineering institute
2.6","pittsburgh, pa","pittsburgh, pa",501 to 1000 employees,1984,college / university,colleges & universities,education,unknown / non-applicable,-1,,,software engineering institute,,0.0,0.0,0.0,1,10,9,,pittsburgh,pa,4.0,0.0,42,scientist
528,senior scientist - toxicologist - product integrity (stewardship),$47K-$101K (Glassdoor est.),Job Description,3.1,"reynolds american
3.1","winston-salem, nc","winston-salem, nc",5001 to 10000 employees,1875,company - private,consumer products manufacturing,manufacturing,$10+ billion (usd),-1,,,reynolds american,,0.0,0.0,0.0,2,15,15,,winston-salem,nc,6.0,10000.0,151,scientist
529,senior scientist protein/oligonucleotides,-1,Job Description,4.1,"apellis pharmaceuticals
4.1","waltham, ma","waltham, ma",201 to 500 employees,2008,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,-1,,,apellis pharmaceuticals,,0.0,0.0,0.0,3,8,5,,waltham,ma,3.0,0.0,18,scientist
530,systems engineer ii - data analyst,$49K-$76K (Glassdoor est.),Job Description,3.7,"raytheon
3.7","huntsville, al","waltham, ma",10000+ employees,1922,company - public,aerospace & defense,aerospace & defense,$10+ billion (usd),-1,,,raytheon,,0.0,0.0,0.0,3,3,2,,huntsville,al,7.0,10000.0,104,analyst
531,lead data engineer,-1,Job Description,,onethree biotech,"new york, ny","new york, ny",1 to 50 employees,-1,unknown,-1,-1,unknown / non-applicable,-1,,,onethree biotech,,0.0,0.0,0.0,12,0,0,,new york,ny,1.0,0.0,2027,engineer
532,senior research analytical scientist-non-targeted analysis,$43K-$88K (Glassdoor est.),Job Description,4.3,"rti international
4.3","durham, nc","research triangle park, nc",1001 to 5000 employees,1958,nonprofit organization,research & development,business services,$500 million to $1 billion (usd),"Westat, Abt Associates, Chemonics International",,,rti international,,0.0,0.0,0.0,7,47,6,,durham,nc,5.0,750.0,68,scientist
533,director data science,$124K-$199K (Glassdoor est.),Job Description,3.6,"tranzact
3.6","fort lee, nj","fort lee, nj",1001 to 5000 employees,1989,company - private,advertising & marketing,business services,unknown / non-applicable,-1,,,tranzact,,0.0,0.0,0.0,2,2,6,,fort lee,nj,5.0,0.0,37,other
534,sr data analyst - it,$52K-$93K (Glassdoor est.),Job Description,2.1,"united biosource
2.1","blue bell, pa","blue bell, pa",1001 to 5000 employees,2003,other organization,biotech & pharmaceuticals,biotech & pharmaceuticals,$100 to $500 million (usd),"Covance, ICON",,,united biosource,,0.0,0.0,0.0,8,8,5,,blue bell,pa,5.0,300.0,23,analyst
535,senior data engineer,$97K-$181K (Glassdoor est.),Job Description,3.9,"figure eight
3.9","san francisco, ca","san francisco, ca",51 to 200 employees,2008,company - public,computer hardware & software,information technology,$10 to $25 million (usd),-1,,,figure eight,,0.0,0.0,0.0,3,11,13,,san francisco,ca,2.0,17.5,18,engineer
536,"senior scientist, logic gated car t cell therapy",-1,Job Description,5.0,"senti biosciences
5.0","south san francisco, ca","south san francisco, ca",51 to 200 employees,2016,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,-1,,,senti biosciences,,0.0,0.0,0.0,2,8,5,,south san francisco,ca,2.0,0.0,10,scientist
537,senior data engineer,$100K-$173K (Glassdoor est.),Job Description,3.9,"tapjoy
3.9","san francisco, ca","san francisco, ca",201 to 500 employees,2007,company - private,internet,information technology,$10 to $25 million (usd),"FLURRY, Chartboost",,,tapjoy,,0.0,0.0,0.0,2,33,13,,san francisco,ca,3.0,17.5,19,engineer
538,associate machine learning engineer / data scientist may 2020 undergrad,$53K-$96K (Glassdoor est.),Job Description,3.8,"fareportal
3.8","new york, ny","new york, ny",1001 to 5000 employees,2002,company - private,travel agencies,travel & tourism,$2 to $5 billion (usd),"Expedia Group, Orbitz Worldwide, Priceline.com",,,fareportal,,0.0,0.0,0.0,2,57,24,,new york,ny,5.0,3500.0,24,scientist
539,senior scientist - biostatistician,$65K-$96K (Glassdoor est.),Job Description,3.1,"reynolds american
3.1","winston-salem, nc","winston-salem, nc",5001 to 10000 employees,1875,company - private,consumer products manufacturing,manufacturing,$10+ billion (usd),-1,,,reynolds american,,0.0,0.0,0.0,2,15,15,,winston-salem,nc,6.0,10000.0,151,scientist
542,data scientist,$75K-$127K (Glassdoor est.),Job Description,5.0,"royce geospatial
5.0","springfield, va","arlington, va",51 to 200 employees,2014,company - private,aerospace & defense,aerospace & defense,$10 to $25 million (usd),-1,,,royce geospatial,,0.0,0.0,0.0,2,3,2,,springfield,va,2.0,17.5,12,scientist
546,data scientist,$94K-$139K (Glassdoor est.),Job Description,3.6,"citi
3.6","jersey city, nj","new york, ny",10000+ employees,1812,company - public,investment banking & asset management,finance,$10+ billion (usd),-1,,,citi,,0.0,0.0,0.0,3,34,10,,jersey city,nj,7.0,10000.0,214,scientist
548,principal machine learning scientist,$176K-$289K (Glassdoor est.),Job Description,4.7,"sage intacct
4.7","san francisco, ca","san jose, ca",501 to 1000 employees,1999,subsidiary or business segment,computer hardware & software,information technology,unknown / non-applicable,-1,,,sage intacct,,0.0,0.0,0.0,11,11,13,,san francisco,ca,4.0,0.0,27,scientist
